season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,qualifying_position,q1_time_sec,q2_time_sec,q3_time_sec,best_qualifying_time_sec,qualifying_session_reached
2018,1,2018-03-25,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,1,82.824,82.051,81.164,81.164,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,raikkonen,RAI,ferrari,2,83.096,82.507,81.828,81.828,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,vettel,VET,ferrari,3,83.348,81.944,81.838,81.838,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,4,83.483,82.416,81.879,81.879,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,ricciardo,RIC,red_bull,5,83.494,82.89699999999999,82.152,82.152,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,6,83.90899999999999,83.3,83.187,83.187,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,grosjean,GRO,haas,7,83.67099999999999,83.468,83.339,83.339,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,hulkenberg,HUL,renault,8,83.782,83.544,83.532,83.532,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,sainz,SAI,renault,9,83.529,83.061,83.577,83.061,Q3
2018,1,2018-03-25,Australian Grand Prix,albert_park,bottas,BOT,mercedes,10,83.686,82.089,,82.089,Q2
2018,1,2018-03-25,Australian Grand Prix,albert_park,alonso,ALO,mclaren,11,83.59700000000001,83.69200000000001,,83.59700000000001,Q2
2018,1,2018-03-25,Australian Grand Prix,albert_park,vandoorne,VAN,mclaren,12,84.07300000000001,83.85300000000001,,83.85300000000001,Q2
2018,1,2018-03-25,Australian Grand Prix,albert_park,perez,PER,force_india,13,84.344,84.005,,84.005,Q2
2018,1,2018-03-25,Australian Grand Prix,albert_park,stroll,STR,williams,14,84.464,84.23,,84.23,Q2
2018,1,2018-03-25,Australian Grand Prix,albert_park,ocon,OCO,force_india,15,84.503,84.786,,84.503,Q2
2018,1,2018-03-25,Australian Grand Prix,albert_park,brendon_hartley,HAR,toro_rosso,16,84.532,,,84.532,Q1
2018,1,2018-03-25,Australian Grand Prix,albert_park,ericsson,ERI,sauber,17,84.556,,,84.556,Q1
2018,1,2018-03-25,Australian Grand Prix,albert_park,leclerc,LEC,sauber,18,84.636,,,84.636,Q1
2018,1,2018-03-25,Australian Grand Prix,albert_park,sirotkin,SIR,williams,19,84.922,,,84.922,Q1
2018,1,2018-03-25,Australian Grand Prix,albert_park,gasly,GAS,toro_rosso,20,85.295,,,85.295,Q1
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,vettel,VET,ferrari,1,89.06,88.34100000000001,87.958,87.958,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,raikkonen,RAI,ferrari,2,88.951,88.515,88.101,88.101,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,bottas,BOT,mercedes,3,89.275,88.794,88.124,88.124,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,4,89.396,88.458,88.22,88.22,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,ricciardo,RIC,red_bull,5,89.55199999999999,88.962,88.398,88.398,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,gasly,GAS,toro_rosso,6,90.121,89.836,89.32900000000001,89.32900000000001,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,kevin_magnussen,MAG,haas,7,89.594,89.623,89.358,89.358,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,hulkenberg,HUL,renault,8,90.26,89.187,89.57,89.187,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,ocon,OCO,force_india,9,90.338,90.009,89.874,89.874,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,sainz,SAI,renault,10,89.893,89.80199999999999,89.986,89.80199999999999,Q3
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,brendon_hartley,HAR,toro_rosso,11,90.412,90.105,,90.105,Q2
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,perez,PER,force_india,12,90.218,90.156,,90.156,Q2
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,alonso,ALO,mclaren,13,90.53,90.212,,90.212,Q2
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,vandoorne,VAN,mclaren,14,90.479,90.525,,90.479,Q2
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,15,89.374,,,89.374,Q1
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,grosjean,GRO,haas,16,90.53,,,90.53,Q1
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,ericsson,ERI,sauber,17,91.063,,,91.063,Q1
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,sirotkin,SIR,williams,18,91.414,,,91.414,Q1
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,leclerc,LEC,sauber,19,91.42,,,91.42,Q1
2018,2,2018-04-08,Bahrain Grand Prix,bahrain,stroll,STR,williams,20,91.503,,,91.503,Q1
2018,3,2018-04-15,Chinese Grand Prix,shanghai,vettel,VET,ferrari,1,92.17099999999999,92.38499999999999,91.095,91.095,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,raikkonen,RAI,ferrari,2,92.47399999999999,92.286,91.182,91.182,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,bottas,BOT,mercedes,3,92.92099999999999,92.063,91.625,91.625,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,hamilton,HAM,mercedes,4,93.283,91.914,91.675,91.675,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,max_verstappen,VER,red_bull,5,92.932,92.809,91.79599999999999,91.79599999999999,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,ricciardo,RIC,red_bull,6,93.87700000000001,92.688,91.94800000000001,91.94800000000001,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,hulkenberg,HUL,renault,7,93.545,92.494,92.532,92.494,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,perez,PER,force_india,8,93.464,92.931,92.75800000000001,92.75800000000001,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,sainz,SAI,renault,9,93.315,92.97,92.819,92.819,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,grosjean,GRO,haas,10,93.238,92.524,92.85499999999999,92.524,Q3
2018,3,2018-04-15,Chinese Grand Prix,shanghai,kevin_magnussen,MAG,haas,11,93.35900000000001,92.98599999999999,,92.98599999999999,Q2
2018,3,2018-04-15,Chinese Grand Prix,shanghai,ocon,OCO,force_india,12,93.58500000000001,93.057,,93.057,Q2
2018,3,2018-04-15,Chinese Grand Prix,shanghai,alonso,ALO,mclaren,13,93.428,93.232,,93.232,Q2
2018,3,2018-04-15,Chinese Grand Prix,shanghai,vandoorne,VAN,mclaren,14,93.824,93.505,,93.505,Q2
2018,3,2018-04-15,Chinese Grand Prix,shanghai,brendon_hartley,HAR,toro_rosso,15,94.013,93.795,,93.795,Q2
2018,3,2018-04-15,Chinese Grand Prix,shanghai,sirotkin,SIR,williams,16,94.062,,,94.062,Q1
2018,3,2018-04-15,Chinese Grand Prix,shanghai,gasly,GAS,toro_rosso,17,94.101,,,94.101,Q1
2018,3,2018-04-15,Chinese Grand Prix,shanghai,stroll,STR,williams,18,94.285,,,94.285,Q1
2018,3,2018-04-15,Chinese Grand Prix,shanghai,leclerc,LEC,sauber,19,94.45400000000001,,,94.45400000000001,Q1
2018,3,2018-04-15,Chinese Grand Prix,shanghai,ericsson,ERI,sauber,20,94.914,,,94.914,Q1
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,vettel,VET,ferrari,1,102.762,103.015,101.49799999999999,101.49799999999999,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,hamilton,HAM,mercedes,2,102.693,102.676,101.67699999999999,101.67699999999999,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,bottas,BOT,mercedes,3,103.35499999999999,102.679,101.837,101.837,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,ricciardo,RIC,red_bull,4,102.857,103.482,101.911,101.911,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,max_verstappen,VER,red_bull,5,102.642,102.90100000000001,101.994,101.994,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,raikkonen,RAI,ferrari,6,102.538,102.50999999999999,102.49000000000001,102.49000000000001,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,ocon,OCO,force_india,7,103.021,102.967,102.523,102.523,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,perez,PER,force_india,8,103.99199999999999,103.366,102.547,102.547,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,hulkenberg,HUL,renault,9,103.74600000000001,103.232,103.066,103.066,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,sainz,SAI,renault,10,103.426,103.464,103.351,103.351,Q3
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,stroll,STR,williams,11,104.35900000000001,103.58500000000001,,103.58500000000001,Q2
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,sirotkin,SIR,williams,12,104.261,103.886,,103.886,Q2
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,alonso,ALO,mclaren,13,104.00999999999999,104.019,,104.00999999999999,Q2
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,leclerc,LEC,sauber,14,103.75200000000001,104.074,,103.75200000000001,Q2
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,kevin_magnussen,MAG,haas,15,103.674,104.759,,103.674,Q2
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,vandoorne,VAN,mclaren,16,104.489,,,104.489,Q1
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,gasly,GAS,toro_rosso,17,104.49600000000001,,,104.49600000000001,Q1
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,ericsson,ERI,sauber,18,105.541,,,105.541,Q1
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,brendon_hartley,HAR,toro_rosso,19,117.354,,,117.354,Q1
2018,4,2018-04-29,Azerbaijan Grand Prix,baku,grosjean,GRO,haas,20,,,,,Q1
2018,5,2018-05-13,Spanish Grand Prix,catalunya,hamilton,HAM,mercedes,1,77.633,77.166,76.173,76.173,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,bottas,BOT,mercedes,2,77.674,77.111,76.213,76.213,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,vettel,VET,ferrari,3,77.031,76.80199999999999,76.305,76.305,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,raikkonen,RAI,ferrari,4,77.483,77.071,76.612,76.612,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,max_verstappen,VER,red_bull,5,77.411,77.26599999999999,76.816,76.816,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,ricciardo,RIC,red_bull,6,77.623,77.638,76.818,76.818,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,kevin_magnussen,MAG,haas,7,78.169,77.618,77.676,77.618,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,alonso,ALO,mclaren,8,78.276,78.1,77.721,77.721,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,sainz,SAI,renault,9,78.48,77.803,77.78999999999999,77.78999999999999,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,grosjean,GRO,haas,10,78.305,77.699,77.83500000000001,77.699,Q3
2018,5,2018-05-13,Spanish Grand Prix,catalunya,vandoorne,VAN,mclaren,11,78.885,78.32300000000001,,78.32300000000001,Q2
2018,5,2018-05-13,Spanish Grand Prix,catalunya,gasly,GAS,toro_rosso,12,78.55,78.463,,78.463,Q2
2018,5,2018-05-13,Spanish Grand Prix,catalunya,ocon,OCO,force_india,13,78.813,78.696,,78.696,Q2
2018,5,2018-05-13,Spanish Grand Prix,catalunya,leclerc,LEC,sauber,14,78.661,78.91,,78.661,Q2
2018,5,2018-05-13,Spanish Grand Prix,catalunya,perez,PER,force_india,15,78.74,79.098,,78.74,Q2
2018,5,2018-05-13,Spanish Grand Prix,catalunya,hulkenberg,HUL,renault,16,78.923,,,78.923,Q1
2018,5,2018-05-13,Spanish Grand Prix,catalunya,ericsson,ERI,sauber,17,79.493,,,79.493,Q1
2018,5,2018-05-13,Spanish Grand Prix,catalunya,sirotkin,SIR,williams,18,79.695,,,79.695,Q1
2018,5,2018-05-13,Spanish Grand Prix,catalunya,stroll,STR,williams,19,80.225,,,80.225,Q1
2018,5,2018-05-13,Spanish Grand Prix,catalunya,brendon_hartley,HAR,toro_rosso,20,,,,,Q1
2018,6,2018-05-27,Monaco Grand Prix,monaco,ricciardo,RIC,red_bull,1,72.013,71.278,70.81,70.81,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,vettel,VET,ferrari,2,72.41499999999999,71.518,71.039,71.039,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,hamilton,HAM,mercedes,3,72.46000000000001,71.584,71.232,71.232,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,raikkonen,RAI,ferrari,4,72.639,71.391,71.266,71.266,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,bottas,BOT,mercedes,5,72.434,72.002,71.441,71.441,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,ocon,OCO,force_india,6,73.028,72.188,72.061,72.061,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,alonso,ALO,mclaren,7,72.657,72.269,72.11,72.11,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,sainz,SAI,renault,8,72.95,72.286,72.13,72.13,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,perez,PER,force_india,9,72.848,72.194,72.154,72.154,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,gasly,GAS,toro_rosso,10,72.941,72.313,72.221,72.221,Q3
2018,6,2018-05-27,Monaco Grand Prix,monaco,hulkenberg,HUL,renault,11,73.065,72.411,,72.411,Q2
2018,6,2018-05-27,Monaco Grand Prix,monaco,vandoorne,VAN,mclaren,12,72.463,72.44,,72.44,Q2
2018,6,2018-05-27,Monaco Grand Prix,monaco,sirotkin,SIR,williams,13,72.706,72.521,,72.521,Q2
2018,6,2018-05-27,Monaco Grand Prix,monaco,leclerc,LEC,sauber,14,72.82900000000001,72.714,,72.714,Q2
2018,6,2018-05-27,Monaco Grand Prix,monaco,grosjean,GRO,haas,15,72.93,72.728,,72.728,Q2
2018,6,2018-05-27,Monaco Grand Prix,monaco,brendon_hartley,HAR,toro_rosso,16,73.179,,,73.179,Q1
2018,6,2018-05-27,Monaco Grand Prix,monaco,ericsson,ERI,sauber,17,73.265,,,73.265,Q1
2018,6,2018-05-27,Monaco Grand Prix,monaco,stroll,STR,williams,18,73.32300000000001,,,73.32300000000001,Q1
2018,6,2018-05-27,Monaco Grand Prix,monaco,kevin_magnussen,MAG,haas,19,73.393,,,73.393,Q1
2018,6,2018-05-27,Monaco Grand Prix,monaco,max_verstappen,VER,red_bull,20,,,,,Q1
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,vettel,VET,ferrari,1,71.71000000000001,71.524,70.764,70.764,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,bottas,BOT,mercedes,2,71.95,71.514,70.857,70.857,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,max_verstappen,VER,red_bull,3,72.008,71.472,70.937,70.937,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,hamilton,HAM,mercedes,4,71.83500000000001,71.74,70.996,70.996,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,raikkonen,RAI,ferrari,5,71.725,71.62,71.095,71.095,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,ricciardo,RIC,red_bull,6,72.459,71.434,71.116,71.116,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,hulkenberg,HUL,renault,7,72.795,71.916,71.973,71.916,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,ocon,OCO,force_india,8,72.577,72.141,72.084,72.084,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,sainz,SAI,renault,9,72.689,72.097,72.168,72.097,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,perez,PER,force_india,10,72.702,72.395,72.67099999999999,72.395,Q3
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,kevin_magnussen,MAG,haas,11,72.68,72.606,,72.606,Q2
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,brendon_hartley,HAR,toro_rosso,12,72.587,72.635,,72.587,Q2
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,leclerc,LEC,sauber,13,72.945,72.661,,72.661,Q2
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,alonso,ALO,mclaren,14,72.979,72.856,,72.856,Q2
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,vandoorne,VAN,mclaren,15,72.998,72.865,,72.865,Q2
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,gasly,GAS,toro_rosso,16,73.047,,,73.047,Q1
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,stroll,STR,williams,17,73.59,,,73.59,Q1
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,sirotkin,SIR,williams,18,73.643,,,73.643,Q1
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,ericsson,ERI,sauber,19,74.593,,,74.593,Q1
2018,7,2018-06-10,Canadian Grand Prix,villeneuve,grosjean,GRO,haas,20,,,,,Q1
2018,8,2018-06-24,French Grand Prix,ricard,hamilton,HAM,mercedes,1,91.271,90.645,90.029,90.029,Q3
2018,8,2018-06-24,French Grand Prix,ricard,bottas,BOT,mercedes,2,91.776,91.227,90.14699999999999,90.14699999999999,Q3
2018,8,2018-06-24,French Grand Prix,ricard,vettel,VET,ferrari,3,91.82,90.751,90.4,90.4,Q3
2018,8,2018-06-24,French Grand Prix,ricard,max_verstappen,VER,red_bull,4,91.531,90.818,90.705,90.705,Q3
2018,8,2018-06-24,French Grand Prix,ricard,ricciardo,RIC,red_bull,5,91.91,91.538,90.895,90.895,Q3
2018,8,2018-06-24,French Grand Prix,ricard,raikkonen,RAI,ferrari,6,91.56700000000001,90.77199999999999,91.057,90.77199999999999,Q3
2018,8,2018-06-24,French Grand Prix,ricard,sainz,SAI,renault,7,92.394,92.01599999999999,92.126,92.01599999999999,Q3
2018,8,2018-06-24,French Grand Prix,ricard,leclerc,LEC,sauber,8,92.538,92.055,92.63499999999999,92.055,Q3
2018,8,2018-06-24,French Grand Prix,ricard,kevin_magnussen,MAG,haas,9,92.169,91.51,92.93,91.51,Q3
2018,8,2018-06-24,French Grand Prix,ricard,grosjean,GRO,haas,10,92.083,91.47200000000001,,91.47200000000001,Q2
2018,8,2018-06-24,French Grand Prix,ricard,ocon,OCO,force_india,11,92.786,92.075,,92.075,Q2
2018,8,2018-06-24,French Grand Prix,ricard,hulkenberg,HUL,renault,12,92.949,92.11500000000001,,92.11500000000001,Q2
2018,8,2018-06-24,French Grand Prix,ricard,perez,PER,force_india,13,92.69200000000001,92.45400000000001,,92.45400000000001,Q2
2018,8,2018-06-24,French Grand Prix,ricard,gasly,GAS,toro_rosso,14,92.447,92.46000000000001,,92.447,Q2
2018,8,2018-06-24,French Grand Prix,ricard,ericsson,ERI,sauber,15,92.804,92.82,,92.804,Q2
2018,8,2018-06-24,French Grand Prix,ricard,alonso,ALO,mclaren,16,92.976,,,92.976,Q1
2018,8,2018-06-24,French Grand Prix,ricard,brendon_hartley,HAR,toro_rosso,17,93.025,,,93.025,Q1
2018,8,2018-06-24,French Grand Prix,ricard,vandoorne,VAN,mclaren,18,93.162,,,93.162,Q1
2018,8,2018-06-24,French Grand Prix,ricard,sirotkin,SIR,williams,19,93.636,,,93.636,Q1
2018,8,2018-06-24,French Grand Prix,ricard,stroll,STR,williams,20,93.729,,,93.729,Q1
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,bottas,BOT,mercedes,1,64.175,63.756,63.13,63.13,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,hamilton,HAM,mercedes,2,64.08,63.577,63.149,63.149,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,vettel,VET,ferrari,3,64.347,63.544,63.464,63.464,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,raikkonen,RAI,ferrari,4,64.234,63.975,63.66,63.66,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,max_verstappen,VER,red_bull,5,64.273,64.001,63.84,63.84,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,grosjean,GRO,haas,6,64.242,64.059,63.892,63.892,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,ricciardo,RIC,red_bull,7,64.723,64.403,63.996,63.996,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,kevin_magnussen,MAG,haas,8,64.46,64.291,64.051,64.051,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,sainz,SAI,renault,9,64.94800000000001,64.561,64.725,64.561,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,hulkenberg,HUL,renault,10,64.864,64.676,65.019,64.676,Q3
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,ocon,OCO,force_india,11,65.148,64.845,,64.845,Q2
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,gasly,GAS,toro_rosso,12,65.011,64.874,,64.874,Q2
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,leclerc,LEC,sauber,13,64.967,64.979,,64.967,Q2
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,alonso,ALO,mclaren,14,64.965,65.05799999999999,,64.965,Q2
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,stroll,STR,williams,15,65.264,65.286,,65.264,Q2
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,vandoorne,VAN,mclaren,16,65.271,,,65.271,Q1
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,perez,PER,force_india,17,65.279,,,65.279,Q1
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,sirotkin,SIR,williams,18,65.322,,,65.322,Q1
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,brendon_hartley,HAR,toro_rosso,19,65.366,,,65.366,Q1
2018,9,2018-07-01,Austrian Grand Prix,red_bull_ring,ericsson,ERI,sauber,20,65.479,,,65.479,Q1
2018,10,2018-07-08,British Grand Prix,silverstone,hamilton,HAM,mercedes,1,86.818,86.256,85.892,85.892,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,vettel,VET,ferrari,2,86.58500000000001,86.372,85.936,85.936,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,raikkonen,RAI,ferrari,3,87.549,86.483,85.99,85.99,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,bottas,BOT,mercedes,4,87.025,86.413,86.217,86.217,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,max_verstappen,VER,red_bull,5,87.309,87.013,86.602,86.602,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,ricciardo,RIC,red_bull,6,87.979,87.369,87.099,87.099,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,kevin_magnussen,MAG,haas,7,88.143,87.73,87.244,87.244,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,grosjean,GRO,haas,8,88.086,87.52199999999999,87.455,87.455,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,leclerc,LEC,sauber,9,87.962,87.78999999999999,87.879,87.78999999999999,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,ocon,OCO,force_india,10,88.279,87.843,88.194,87.843,Q3
2018,10,2018-07-08,British Grand Prix,silverstone,hulkenberg,HUL,renault,11,88.017,87.901,,87.901,Q2
2018,10,2018-07-08,British Grand Prix,silverstone,perez,PER,force_india,12,88.21000000000001,87.928,,87.928,Q2
2018,10,2018-07-08,British Grand Prix,silverstone,alonso,ALO,mclaren,13,88.187,88.139,,88.139,Q2
2018,10,2018-07-08,British Grand Prix,silverstone,gasly,GAS,toro_rosso,14,88.399,88.343,,88.343,Q2
2018,10,2018-07-08,British Grand Prix,silverstone,ericsson,ERI,sauber,15,88.249,88.39099999999999,,88.249,Q2
2018,10,2018-07-08,British Grand Prix,silverstone,sainz,SAI,renault,16,88.456,,,88.456,Q1
2018,10,2018-07-08,British Grand Prix,silverstone,vandoorne,VAN,mclaren,17,89.096,,,89.096,Q1
2018,10,2018-07-08,British Grand Prix,silverstone,sirotkin,SIR,williams,18,89.252,,,89.252,Q1
2018,10,2018-07-08,British Grand Prix,silverstone,stroll,STR,williams,19,,,,,Q1
2018,10,2018-07-08,British Grand Prix,silverstone,brendon_hartley,HAR,toro_rosso,20,,,,,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,vettel,VET,ferrari,1,72.538,72.505,71.212,71.212,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,bottas,BOT,mercedes,2,72.962,72.152,71.416,71.416,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,raikkonen,RAI,ferrari,3,72.505,72.336,71.547,71.547,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,max_verstappen,VER,red_bull,4,73.127,72.188,71.822,71.822,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,kevin_magnussen,MAG,haas,5,73.105,72.523,72.2,72.2,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,grosjean,GRO,haas,6,72.986,72.722,72.544,72.544,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,hulkenberg,HUL,renault,7,73.479,72.946,72.56,72.56,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,sainz,SAI,renault,8,73.324,73.032,72.69200000000001,72.69200000000001,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,leclerc,LEC,sauber,9,73.077,72.995,72.717,72.717,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,perez,PER,force_india,10,73.42699999999999,73.072,72.774,72.774,Q3
2018,11,2018-07-22,German Grand Prix,hockenheimring,alonso,ALO,mclaren,11,73.614,73.657,,73.614,Q2
2018,11,2018-07-22,German Grand Prix,hockenheimring,sirotkin,SIR,williams,12,73.708,73.702,,73.702,Q2
2018,11,2018-07-22,German Grand Prix,hockenheimring,ericsson,ERI,sauber,13,73.562,73.736,,73.562,Q2
2018,11,2018-07-22,German Grand Prix,hockenheimring,hamilton,HAM,mercedes,14,73.012,,,73.012,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,ricciardo,RIC,red_bull,15,73.318,,,73.318,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,ocon,OCO,force_india,16,73.72,,,73.72,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,gasly,GAS,toro_rosso,17,73.749,,,73.749,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,brendon_hartley,HAR,toro_rosso,18,74.045,,,74.045,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,stroll,STR,williams,19,74.206,,,74.206,Q1
2018,11,2018-07-22,German Grand Prix,hockenheimring,vandoorne,VAN,mclaren,20,74.401,,,74.401,Q1
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,hamilton,HAM,mercedes,1,77.419,91.242,95.658,77.419,Q3
2018,12,2018-07-29,Hungarian Grand Prix,hungaroring,bottas,BOT,mercedes,2,77.123,92.081,95.918,77.123,Q3
